INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
26,David,Long Jr,5,22,71,196,DB,91,67,65,62,34,7,25,25,48,53,22,90,74,93,72,50,90,0,0,0,0,24,93,85,89
27,Grant,Haley,5,36,69,190,DB,90,45,60,56,34,8,17,15,56,54,30,87,66,96,68,56,86,1,0,0,1,26,82,198,67
28,Matt,Gay,1,8,72,232,K,68,16,40,20,17,26,96,85,13,13,27,87,65,59,12,12,85,0,0,1,1,28,84,175,66
29,Riley,Dixon,1,11,76,221,P,69,34,50,24,15,26,92,76,24,34,43,89,56,70,17,58,88,0,1,0,0,29,84,187,94
30,John,Wolford,1,13,72,200,QB,81,63,64,34,18,73,20,18,30,37,82,78,64,86,23,29,88,0,1,0,0,26,93,55,86
31,Bryce,Perkins,1,16,74,215,QB,89,67,62,35,20,70,35,33,22,27,83,78,50,83,16,14,87,0,1,0,0,25,87,218,81
32,Malcolm,Brown,1,41,71,222,RB,87,80,90,53,46,18,19,15,27,39,25,77,71,83,12,17,85,1,1,0,1,29,84,81,87
33,Kyren,Williams,5,23,69,194,RB,84,77,80,64,43,32,19,15,36,42,44,87,71,81,26,36,86,1,0,0,0,22,92,4,50
34,Tutu,Atwell,1,15,69,160,WR,93,67,63,78,20,56,20,17,21,18,70,82,62,89,13,12,80,0,0,1,0,22,93,41,68
35,J.J.,Koski,5,17,73,195,WR,88,65,75,78,22,11,16,12,28,25,23,79,52,90,16,22,86,1,0,0,0,25,86,97,82
36,Lance,McCutcheon,1,82,75,202,WR,87,73,75,79,32,19,15,12,25,39,27,85,45,89,40,45,90,0,0,0,0,23,64,117,87
37,Brycen,Hopkins,5,88,76,245,TE,84,56,79,76,56,10,15,19,45,37,28,82,61,83,20,29,88,0,1,0,1,25,81,43,84
38,Kendall,Blanton,3,86,78,262,TE,76,57,68,74,54,10,17,14,25,23,19,84,68,72,15,12,89,1,1,1,0,26,76,289,55
39,Ty,Nsekhe,5,68,80,325,OL,70,10,25,23,74,7,25,25,15,38,24,77,81,61,13,15,85,0,0,1,1,36,75,44,77
40,Tremayne,Anchrum Jr,3,72,74,314,OL,65,14,25,16,67,7,17,13,26,24,16,79,68,57,13,30,82,1,0,0,0,24,85,53,94
41,Matt,Skura,5,64,75,313,OL,61,9,28,17,71,7,20,20,36,33,21,85,69,59,13,42,88,1,0,0,1,29,91,77,96
42,Coleman,Shelton,5,65,77,299,OL,67,5,39,19,70,6,22,22,10,33,26,82,73,66,12,20,87,0,1,1,0,27,77,7,50
43,Bobby,Evans Jr,1,71,76,312,OL,66,22,47,44,70,6,18,12,10,33,26,81,77,56,12,25,85,1,1,0,0,25,78,122,76
44,Michael,Hoecht,3,97,76,310,DL,83,36,52,33,47,7,8,6,62,77,10,73,54,80,28,77,90,0,1,0,1,24,84,16,74
45,Marquise,Copeland,5,93,74,287,DL,72,26,40,45,47,7,16,15,72,80,26,74,70,65,30,75,87,0,1,1,0,25,99,64,65
46,Jonah,Williams,3,92,77,275,DL,79,35,42,32,48,10,17,13,71,79,23,73,61,74,18,82,90,1,0,0,0,27,94,285,88
47,Daniel,Hardy,5,44,74,240,LB,83,29,38,26,45,7,17,15,62,81,23,74,61,89,30,84,90,1,0,1,1,23,77,190,55
48,Travin,Howard,3,32,73,219,LB,86,24,60,53,46,7,14,12,62,79,15,82,66,81,61,78,85,0,0,1,0,26,87,11,81
49,Jake,Hummel,1,35,73,235,LB,87,41,56,59,45,7,20,15,60,76,22,80,62,85,56,79,92,0,0,0,1,23,89,167,82
50,Jake,Gervase,5,43,73,212,LB,87,41,63,62,37,7,18,17,54,67,24,86,54,89,63,77,87,1,0,1,1,26,95,95,56
51,Terrell,Lewis,5,52,77,262,LB,83,27,61,56,45,8,17,14,67,78,21,75,66,83,46,84,82,0,0,1,1,24,98,257,89
52,Robert,Rochell,1,31,72,195,DB,92,44,59,60,33,7,20,20,41,52,35,88,62,92,66,49,87,0,0,1,1,24,67,108,67
