INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
18,Markus,Golden,5,44,75,260,LB,79,16,55,26,46,8,30,30,73,81,35,84,80,75,41,82,90,1,0,0,0,31,87,176,71
19,Zaven,Collins,5,25,76,260,LB,86,31,56,65,46,36,19,17,71,83,40,82,76,82,69,88,92,1,1,0,0,23,83,255,59
20,Ben,Niemann,1,56,74,235,LB,81,22,42,31,44,6,16,12,67,84,26,86,73,82,59,79,93,1,0,1,1,27,84,102,53
21,Dennis,Gardeck,5,45,72,232,LB,85,20,45,39,44,6,14,17,64,77,28,82,71,75,53,76,86,1,1,0,0,28,95,298,86
22,Byron,Murphy Jr,5,7,71,190,DB,89,56,61,68,29,6,10,11,45,68,25,92,81,92,82,75,91,0,1,0,1,24,86,115,91
23,Jalen,Thompson,5,34,71,190,DB,90,44,58,63,35,8,21,21,58,83,22,92,81,85,70,70,89,0,0,1,0,24,92,45,94
24,Budda,Baker,5,3,70,195,DB,91,57,72,73,37,13,20,20,64,75,25,96,92,92,83,89,91,1,0,0,0,26,77,127,70
25,Marco,Wilson,5,20,72,187,DB,92,44,53,61,33,7,21,15,45,46,34,91,77,88,70,46,84,1,1,1,0,23,77,190,76
26,Antonio,Hamilton,5,33,72,188,DB,88,63,68,55,29,6,23,19,45,58,27,88,74,84,75,59,92,0,0,0,0,29,93,85,89
27,Josh,Jackson,5,26,72,196,DB,89,61,73,75,34,6,18,13,45,54,22,88,69,87,68,64,90,1,0,0,1,26,82,198,67
28,Matt,Prater,1,5,70,201,K,71,5,40,19,16,28,98,84,10,20,42,75,67,47,17,12,85,0,0,1,1,38,84,175,66
29,Andy,Lee,1,14,73,185,P,64,12,40,16,12,26,92,75,32,35,45,87,59,50,20,12,84,0,1,0,0,40,84,187,94
30,Colt,McCoy,1,12,73,210,QB,73,60,64,25,17,77,30,30,27,27,82,73,71,72,17,12,84,0,1,0,0,35,93,55,86
31,David,Blough,1,17,72,205,QB,75,33,58,37,16,73,18,12,22,25,84,67,65,76,13,21,85,0,1,0,0,27,87,218,81
32,Corey,Clement,1,23,70,220,RB,86,76,85,58,37,24,18,14,27,28,37,80,72,88,21,26,87,1,1,0,1,27,84,81,87
33,Keaontay,Ingram,5,30,72,215,RB,88,75,86,56,35,15,22,21,31,34,25,85,69,78,13,29,86,1,0,0,0,22,92,4,50
34,Greg,Dortch,1,83,67,173,WR,87,69,68,82,22,23,19,14,22,23,38,80,72,89,21,16,85,0,0,1,0,24,93,41,68
35,Antoine,Wesley,5,13,76,206,WR,86,71,73,83,35,15,19,15,32,34,35,83,74,81,19,30,88,1,0,0,0,24,86,97,82
36,Pharoh,Cooper,1,15,71,210,WR,86,70,67,75,30,23,23,22,39,26,36,81,72,86,20,15,88,0,0,0,0,27,64,117,87
37,Trey,McBride,5,85,76,246,TE,87,59,75,80,58,10,22,20,45,38,33,86,68,76,17,32,92,0,1,0,1,22,81,43,84
38,Maxx,Williams,3,87,76,252,TE,77,68,75,78,65,10,22,22,49,42,43,87,66,77,23,12,79,1,1,1,0,28,76,289,55
39,Josh,Jones,5,79,77,319,OL,63,6,40,22,77,7,25,25,20,35,30,86,80,60,13,20,90,0,0,1,1,25,75,44,77
40,Cody,Ford,1,72,75,329,OL,65,8,36,17,74,6,14,12,14,14,16,83,70,57,14,20,84,0,0,1,1,25,67,108,67
41,Billy,Price,3,53,76,310,OL,65,5,26,16,74,6,17,13,10,33,23,88,79,64,12,20,89,1,0,0,0,27,85,53,94
42,Lecitus,Smith,5,54,75,320,OL,66,33,44,34,69,6,17,15,25,22,19,77,68,53,10,23,90,1,0,0,1,24,91,77,96
43,Jonathan,Ledbetter,5,93,76,280,DL,69,18,28,23,45,11,22,21,66,79,24,71,62,66,25,80,86,0,1,1,0,24,77,7,50
44,Trysten,Hill,1,98,74,310,DL,72,18,46,28,55,6,16,13,74,82,22,72,66,68,22,81,86,1,1,0,0,24,78,122,76
45,Victor,Dimukeje,5,52,74,262,LB,78,20,40,35,45,7,30,20,62,78,10,80,67,76,35,74,90,0,1,1,0,22,99,64,65
46,Kamu,Grugier-Hill,3,57,74,230,LB,88,29,66,46,41,6,84,52,70,78,29,87,67,87,63,81,90,1,0,0,0,28,94,285,88
47,Nick,Vigil,3,59,74,239,LB,81,16,40,37,45,6,23,26,72,82,23,86,74,83,53,78,91,0,0,1,0,29,87,11,81
48,Tanner,Vallejo,5,51,73,230,LB,83,23,57,55,46,6,15,19,66,78,25,86,66,79,58,85,83,1,0,1,1,27,77,190,55
49,Ezekiel,Turner,1,47,74,214,LB,84,40,61,56,36,7,16,14,51,70,25,83,58,83,62,71,86,0,0,0,1,26,89,167,82
50,Cameron,Thomas,5,97,76,267,LB,78,33,41,38,47,6,15,14,71,84,22,76,67,82,27,76,92,1,0,1,1,22,95,95,56
51,Myjai,Sanders,1,41,77,255,LB,83,26,32,30,45,13,19,15,67,73,19,74,67,74,35,76,91,0,1,1,1,24,95,44,94
52,Jesse,Luketa,5,43,75,247,LB,76,31,42,35,47,11,22,20,67,79,21,79,66,74,40,83,91,0,0,1,1,23,98,257,89
