INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
42,Brandon,Wegher,5,32,70,215,RB,89,73,82,66,47,35,20,22,35,43,40,91,54,84,22,35,90,0,0,0,0,24,93,172,68
43,Gino,Gradkowski,1,66,75,300,OL,61,17,45,44,75,30,25,25,20,39,30,93,74,68,14,24,85,1,1,1,0,25,89,46,92
44,Shaquille,Richardson,5,40,72,194,DB,91,60,60,57,50,15,14,12,37,67,14,90,49,90,78,66,89,1,1,1,0,25,88,305,53
45,Daryl,Worley,5,26,73,204,DB,92,20,45,58,30,12,27,12,43,66,17,71,50,91,76,54,88,0,1,0,0,34,68,290,82
46,Keyarris,Garrett,5,15,75,220,WR,88,42,65,75,33,16,35,24,40,27,14,83,53,82,16,16,89,0,1,0,0,24,91,280,59
47,J.J.,Jansen,1,44,74,240,OL,63,12,62,60,72,16,15,21,42,52,37,92,76,67,13,50,81,1,0,0,0,37,65,84,57
48,James,Bradberry,5,24,73,211,DB,88,38,44,69,30,23,23,33,43,60,18,94,50,85,76,54,81,0,1,0,0,28,90,311,77
49,Chris,Scott,5,79,76,340,OL,52,16,30,32,75,10,11,15,41,40,12,74,72,52,29,20,69,0,0,0,0,27,87,181,98
50,David,Foucault,1,63,80,320,OL,62,13,35,40,75,15,22,24,13,32,14,92,60,68,14,20,73,1,0,0,1,25,77,283,70
51,Daryl,Williams,5,60,78,335,OL,61,11,40,25,77,40,28,15,39,39,25,89,61,51,12,25,79,0,0,0,0,23,91,209,63
52,Scott,Simonson,1,80,77,249,TE,76,68,69,76,56,25,19,18,40,33,29,88,52,68,23,30,82,0,0,1,0,23,80,164,54
