INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
23,J.C.,Jackson,5,27,71,190,DB,88,48,55,72,45,21,29,21,39,69,21,90,83,88,88,60,88,0,0,1,1,26,81,201,62
24,Patrick,Chung,3,23,71,210,DB,85,47,58,57,45,28,45,35,61,78,30,93,79,82,81,84,96,1,0,0,1,35,89,152,94
25,Devin,McCourty,5,32,70,195,DB,86,54,50,64,45,19,22,24,62,70,30,95,87,87,77,67,92,1,1,1,1,24,88,139,66
26,Stephon,Gilmore,5,24,73,205,DB,87,55,64,67,45,22,21,21,62,66,22,92,64,84,81,75,88,1,0,0,0,27,79,289,57
27,Jonathan,Jones,5,31,72,185,DB,89,47,45,49,45,21,21,24,39,48,17,90,71,85,73,36,88,1,1,0,0,24,93,22,70
28,Stephen,Gostkowski,1,3,73,215,K,60,14,40,30,18,22,94,96,13,13,27,88,88,60,12,12,87,0,1,1,1,23,69,20,99
29,Jake,Bailey,1,7,74,215,P,72,12,35,24,15,35,90,87,10,29,37,95,81,62,22,12,80,0,0,0,0,31,81,164,78
30,Nicholas,Grigsby,5,58,71,232,LB,83,33,45,49,45,30,20,20,73,78,27,87,71,79,63,76,85,0,1,1,0,35,66,153,68
31,John,Simon,3,55,74,254,LB,79,25,55,42,45,20,16,15,71,78,24,87,73,75,64,76,79,1,0,0,1,27,74,289,89
32,Kenjon,Barner,5,34,70,207,RB,86,76,96,66,54,10,11,10,26,26,11,80,80,78,16,20,85,0,0,1,1,28,73,232,71
33,Keionta,Davis,5,90,78,325,DL,65,11,40,25,45,25,17,26,84,83,16,87,78,55,26,65,65,1,1,0,0,23,89,303,96
34,Brian,Hoyer,1,16,76,236,QB,77,45,48,26,18,85,19,34,23,13,92,88,52,65,13,13,99,1,1,1,0,22,80,307,95
35,Dwayne,Allen,1,88,78,265,TE,78,68,75,82,69,34,28,28,41,25,34,88,79,83,18,12,89,1,0,1,0,29,82,169,50
36,Adam,Butler,5,90,74,320,DL,71,15,40,45,45,11,11,11,86,78,10,92,64,59,25,75,69,0,0,0,0,28,93,153,84
37,Jacob,Hollister,1,44,75,255,TE,68,56,76,74,77,30,25,25,15,42,30,92,79,69,14,55,78,1,1,1,1,30,92,297,90
38,Danny,Shelton,5,93,75,252,DL,79,45,56,53,51,30,30,30,77,79,30,83,48,75,43,78,85,1,0,0,0,24,80,203,82
39,Adrian,Clayborn,5,80,72,210,DL,86,71,65,74,38,35,30,30,62,56,35,90,81,88,57,48,89,0,1,1,0,38,70,245,81
40,Eric,Rowe,5,26,70,197,DB,89,25,32,53,18,27,30,26,43,74,28,79,55,85,76,54,86,1,0,0,1,31,74,255,70
41,Keion,Crossen,5,24,71,210,DB,86,55,64,72,45,25,26,19,49,73,24,93,54,91,67,76,88,0,1,0,1,27,78,237,59
42,LaAdrian,Waddle,1,67,76,310,OL,57,13,40,25,78,9,9,14,27,40,29,78,74,60,10,20,83,1,1,1,0,28,82,97,85
43,Ted,Karras,1,68,77,304,OL,57,25,21,23,86,16,10,23,29,27,22,96,55,53,12,26,80,1,0,1,1,25,85,187,78
44,Cole,Croston,1,65,75,294,OL,68,14,22,25,78,25,20,20,40,38,22,87,71,54,14,37,88,0,0,1,1,22,83,87,57
45,Geneo,Grissom,5,95,76,329,DL,60,13,24,33,27,19,29,21,79,79,23,84,52,63,18,72,81,1,0,0,1,22,88,53,52
46,Braxton,Berrios,5,32,72,210,WR,86,61,74,60,45,25,15,19,66,74,35,95,53,86,55,91,92,1,0,0,0,26,89,191,82
47,James,Develin,5,82,78,304,TE,65,66,74,76,71,30,25,25,49,44,35,97,62,72,15,30,82,1,0,1,0,22,82,17,56
48,Brian,Schwenke,5,74,73,300,OL,73,16,45,40,77,30,25,25,20,39,30,91,63,66,14,24,75,0,1,1,0,28,74,230,73
49,Derek,Rivers,1,15,75,200,DL,88,71,66,78,44,31,33,25,40,35,35,84,67,85,22,15,88,1,1,1,1,27,88,304,99
50,Ramon,Humber,1,66,74,236,LB,75,29,70,57,66,39,11,14,40,42,35,91,48,72,20,61,75,1,0,0,0,27,92,276,71
51,J.C,Jackson,1,63,78,330,DB,57,13,62,56,72,30,25,25,25,38,30,88,78,58,18,20,83,1,1,0,0,27,76,97,78
52,Nate,Ebner,3,7,74,225,DB,73,52,59,35,11,76,20,10,16,16,90,95,57,75,18,12,93,0,1,0,1,24,79,313,70
