INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
36,Ricky,Seals-Jones,5,83,77,243,TE,83,59,75,80,55,10,19,19,30,36,27,84,69,78,28,29,85,1,0,0,0,26,86,97,82
37,John,Bates,1,87,77,259,TE,79,52,75,75,60,10,23,19,45,47,25,87,58,84,23,44,89,0,0,0,0,23,64,117,87
38,Cornelius,Lucas III,5,78,80,327,OL,60,5,40,19,74,6,21,11,25,26,33,76,89,65,12,20,92,0,1,0,1,30,81,43,84
39,Wes,Schweitzer,3,71,76,300,OL,66,9,25,11,74,7,18,21,29,32,25,82,85,59,12,32,89,1,1,1,0,27,76,289,55
40,Tyler,Larsen,5,69,76,325,OL,64,5,35,24,70,6,33,36,16,35,33,80,73,53,12,25,96,0,0,1,1,30,75,44,77
41,Saahdiq,Charles,3,77,76,321,OL,71,11,26,16,70,7,15,12,30,35,17,82,70,72,12,30,85,1,0,0,0,22,85,53,94
42,Shaka,Toney,5,58,74,238,DL,85,21,42,35,44,7,20,17,59,73,26,78,53,83,28,70,90,1,0,0,1,23,91,77,96
43,Bunmi,Rotimi,5,57,75,273,DL,71,38,39,25,46,6,37,32,63,78,20,74,51,69,21,76,85,0,1,1,0,24,77,7,50
44,Matthew,Ioannidis,5,98,75,310,DL,70,10,41,20,45,7,17,17,73,84,23,79,84,70,25,78,87,0,1,1,0,27,99,64,65
45,Tim,Settle,3,97,75,308,DL,66,16,27,18,48,7,15,15,77,80,16,71,73,59,22,79,89,1,0,0,0,24,94,285,88
46,Casey,Toohill,3,95,76,254,DL,85,16,43,38,44,7,17,14,64,80,18,77,58,81,41,74,88,0,0,1,0,25,87,11,81
47,James,Smith-Williams,5,96,76,265,DL,85,17,35,23,45,7,19,15,67,77,20,73,57,72,23,75,82,1,0,1,1,24,77,190,55
48,Jared,Norris,1,50,73,240,LB,81,20,35,36,45,6,22,29,58,78,18,89,58,82,64,72,90,0,0,1,1,28,67,108,67
49,David,Mayo,1,51,74,245,LB,80,17,55,35,44,6,22,29,69,83,25,84,71,77,52,75,78,0,0,0,1,28,89,167,82
50,Jordan,Kunaszyk,5,59,75,235,LB,81,22,50,36,45,6,16,12,69,81,26,84,62,77,56,78,88,1,0,1,1,24,95,95,56
51,Corn,Elder,1,35,70,183,DB,90,56,56,63,33,8,25,25,54,66,35,95,62,88,68,66,90,0,1,1,1,26,95,44,94
52,Torry,McTyer,5,35,71,184,DB,91,62,52,55,23,7,15,11,49,50,25,89,65,85,71,53,88,0,0,1,1,26,98,257,89
