INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
13,Daryl,Williams,1,75,78,330,OL,59,5,40,17,79,7,28,15,39,39,25,79,80,50,12,25,89,0,1,1,1,29,95,44,94
14,A.J.,Epenesa,5,57,77,265,DL,74,27,51,39,46,7,22,15,71,79,24,79,77,75,24,81,92,1,0,0,0,22,87,112,65
15,Ed,Oliver,5,91,73,287,DL,83,20,32,25,48,7,15,12,74,82,25,78,85,85,25,81,92,0,0,1,0,23,95,233,87
16,Vernon,Butler Jr,5,94,76,330,DL,65,17,36,25,48,7,20,19,72,83,22,75,80,63,26,84,90,0,1,0,1,27,92,186,92
17,Jerry,Hughes,5,55,74,254,DL,81,33,48,31,45,7,26,25,77,79,13,80,93,82,44,66,90,0,1,0,1,33,95,325,66
18,A.J.,Klein,5,54,73,240,LB,81,30,70,58,47,7,14,15,72,78,20,84,84,73,57,75,91,1,0,0,0,30,87,176,71
19,Tremaine,Edmunds,5,49,77,250,LB,87,29,48,46,45,6,20,14,83,82,18,88,86,87,62,85,93,1,1,0,0,23,83,255,59
20,Tyrell,Adams,1,48,74,228,LB,82,49,53,54,44,7,16,20,68,85,27,90,72,81,50,83,88,1,0,1,1,29,84,102,53
21,Matt,Milano,5,58,72,223,LB,83,29,48,53,47,7,20,20,79,81,25,90,87,75,69,82,92,1,1,0,0,27,95,298,86
22,Tre'Davious,White,5,27,71,192,DB,91,73,65,67,32,25,22,18,53,67,36,95,95,91,94,66,90,0,1,0,1,26,86,115,91
23,Taron,Johnson,5,24,71,192,DB,90,50,58,64,31,7,10,11,63,59,25,88,83,85,79,48,87,0,0,1,0,25,92,45,94
24,Jordan,Poyer,5,21,72,191,DB,88,30,65,62,34,8,25,25,62,75,30,93,90,87,85,68,87,1,0,0,0,30,77,127,70
25,Micah,Hyde,5,23,72,197,DB,89,59,74,63,34,9,56,48,55,73,30,90,91,88,86,71,93,1,1,1,0,30,77,190,76
26,Levi,Wallace,5,39,72,179,DB,90,58,65,68,34,6,10,11,49,59,27,87,74,86,75,48,88,0,0,0,0,26,93,85,89
27,Siran,Neal,5,33,72,206,DB,87,35,63,62,36,7,18,15,60,72,21,86,60,83,69,80,92,1,0,0,1,27,82,198,67
28,Tyler,Bass,1,2,70,185,K,76,5,33,19,13,24,97,77,13,29,27,87,62,67,12,12,87,0,0,1,1,24,84,175,66
29,Matt,Haack,1,3,72,205,P,84,14,46,18,19,32,96,79,24,28,58,83,56,67,16,18,94,0,1,0,0,27,84,187,94
30,Mitchell,Trubisky,1,10,74,220,QB,84,77,64,35,21,79,31,23,24,35,88,80,63,87,16,32,90,0,1,0,0,27,93,55,86
31,Jake,Fromm,1,4,74,215,QB,73,48,63,18,15,78,44,31,26,34,82,85,67,75,13,26,95,0,1,0,0,23,87,218,81
32,Zack,Moss,1,20,69,205,RB,86,83,93,56,41,18,21,16,33,34,33,85,78,85,24,28,85,0,0,1,0,23,93,41,68
33,Taiwan,Jones,5,25,72,195,RB,90,76,77,58,23,22,22,22,45,38,30,78,76,87,70,39,88,1,0,0,0,33,86,97,82
34,Jake,Kumerow,1,15,76,209,WR,87,73,66,81,36,16,19,15,28,35,36,77,69,87,23,27,82,0,0,0,0,29,64,117,87
35,Duke,Williams,5,82,75,225,WR,84,72,71,82,33,24,22,16,27,26,33,81,73,78,22,29,86,0,1,0,1,29,81,43,84
36,Jacob,Hollister,3,80,76,245,TE,84,69,71,79,60,10,15,19,40,39,13,84,73,79,22,35,84,1,1,1,0,27,76,289,55
37,Tommy,Doyle,5,72,80,320,OL,68,5,35,20,67,6,21,11,39,39,24,84,64,69,15,47,85,0,0,1,1,23,75,44,77
38,Forrest,Lamp,1,70,76,310,OL,71,18,50,43,74,6,25,25,33,30,30,86,70,69,13,38,92,1,1,0,1,27,84,81,87
39,Jordan,Devey,3,64,78,320,OL,61,6,40,21,68,6,25,25,20,39,30,85,73,59,13,24,87,1,0,0,0,33,85,53,94
40,Jamil,Douglas,5,77,76,308,OL,62,11,25,23,67,6,25,25,21,34,24,84,74,66,13,21,93,1,0,0,1,29,91,77,96
41,Bobby,Hart,5,68,77,310,OL,50,5,45,24,71,7,25,21,40,40,35,75,84,51,12,20,93,0,1,1,0,27,77,7,50
42,Gregory,Rousseau,1,50,79,266,DL,83,29,48,43,46,8,20,19,63,77,22,72,64,79,39,81,87,1,1,0,0,21,78,122,76
43,Harrison,Phillips,3,99,75,307,DL,65,24,26,22,47,7,17,11,71,80,26,83,71,75,23,78,88,0,1,0,1,25,84,16,74
44,Mario,Addison,5,97,75,260,DL,78,15,54,39,46,7,37,16,70,81,36,73,84,80,43,72,90,0,1,1,0,33,99,64,65
45,Marquel,Lee,3,52,75,235,LB,79,23,49,45,44,6,20,20,74,82,25,81,63,78,51,79,93,1,0,0,0,25,94,285,88
46,Tyler,Matakevich,5,44,73,235,LB,77,30,65,52,44,7,14,15,63,83,20,90,71,76,52,78,91,1,0,1,1,28,77,190,55
47,Tyrel,Dodson,3,53,72,237,LB,86,20,45,44,45,6,18,13,67,77,34,85,63,74,55,79,88,0,0,1,0,23,87,11,81
48,Dane,Jackson,5,30,71,180,DB,87,56,65,59,34,34,44,34,52,55,50,87,65,87,69,54,88,1,0,1,1,24,95,95,56
49,Jaquan,Johnson,1,46,70,190,DB,84,55,68,58,35,25,15,15,56,73,41,84,67,84,66,81,85,0,0,0,1,25,89,167,82
50,Efe,Obada,5,93,78,265,DL,84,13,32,40,45,7,17,12,67,77,10,76,65,78,27,76,87,0,0,1,1,29,98,257,89
51,Star,Lotulelei,1,98,74,315,DL,56,10,48,30,49,8,28,27,66,84,29,74,74,66,19,87,88,0,0,1,1,31,67,108,67
52,Justin,Zimmer,5,61,75,300,DL,74,19,28,23,48,6,14,12,71,78,19,72,68,79,25,76,90,1,0,0,0,28,92,4,50
