INDEX,FIRST,LAST,SKIN,NUMBER,Height,Weight,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
42,Andre,Smith,6,76,75,293,OL,58,8,40,23,71,6,14,29,14,14,16,86,77,54,14,20,80,1,1,0,1,33,82,47,99
43,Jihad,Ward,5,53,74,350,DL,69,11,30,24,38,6,20,19,60,81,22,87,72,68,40,83,75,1,0,0,0,26,78,40,80
44,Daylon,Mack,4,94,77,287,DL,69,17,25,31,42,6,20,20,71,77,23,88,64,60,24,75,72,1,1,1,0,23,83,139,99
45,Justin,Madubuike,5,92,75,242,DL,78,10,30,44,39,6,15,12,73,79,16,91,73,72,24,79,80,1,0,1,1,22,74,14,79
46,Tyus,Bowser,5,54,75,239,LB,84,26,52,59,34,6,14,12,60,79,23,88,75,82,49,78,84,0,0,0,0,25,81,26,85
47,Malik,Harrison,5,40,74,229,LB,84,36,55,58,34,27,55,46,70,83,47,84,70,85,57,83,89,1,0,0,1,22,87,130,76
48,Jaylon,Ferguson,5,45,76,275,LB,78,10,49,33,34,6,14,22,73,81,11,88,72,76,45,81,78,0,0,0,0,24,68,160,87
49,Anthony,Averett,5,23,71,207,DB,93,53,62,61,28,35,10,11,42,47,45,92,58,85,68,45,87,0,0,0,1,25,77,3,79
50,Iman,Lewis-Marshall,5,37,71,178,DB,88,52,58,66,29,6,14,12,58,66,14,85,65,84,67,73,87,0,0,1,1,23,77,234,91
51,Anthony,Levine,5,41,71,200,DB,84,34,59,51,29,6,26,21,52,66,22,88,76,87,78,67,85,0,0,0,1,33,80,265,77
52,Geno,Stone,5,26,71,203,DB,86,49,65,67,14,25,17,22,57,65,42,88,68,87,64,80,90,1,0,0,1,21,79,259,96
