INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
30,Andy,Dalton,5,14,74,220,QB,74,47,64,56,13,81,12,19,12,15,87,82,71,73,12,12,96,0,0,0,1,33,98,112,85
31,Nick,Foles,5,9,78,250,QB,69,40,62,27,21,82,25,25,25,25,86,69,71,68,17,12,87,0,0,1,0,32,83,225,59
32,Tarik,Cohen,5,29,66,191,RB,92,74,77,67,31,33,20,22,22,26,51,85,72,94,24,24,84,0,0,1,1,26,92,318,51
33,Khalil,Herbert,1,24,69,212,RB,89,76,93,52,33,16,18,12,28,31,37,81,70,87,13,24,84,1,0,0,1,23,76,91,59
34,Marquise,Goodwin,5,84,69,179,WR,96,74,76,80,30,11,21,20,37,25,34,82,66,90,21,15,85,1,0,0,1,30,79,255,55
35,Cole,Kmet,5,85,78,262,TE,82,60,74,80,60,16,24,15,56,48,39,82,75,73,30,48,86,0,1,0,1,22,95,323,94
36,Teven,Jenkins,1,76,78,320,OL,72,8,23,15,74,7,14,14,22,31,22,84,65,61,10,40,90,0,1,0,0,23,87,313,74
37,Alex,Bars,5,64,77,314,OL,63,6,31,18,68,6,15,12,25,30,11,83,70,62,12,20,85,0,0,1,1,25,81,223,58
38,Lachavious,Simmons,5,73,77,315,OL,62,7,24,19,66,5,20,16,35,37,26,83,58,56,13,40,87,0,0,0,0,24,87,19,67
39,Angelo,Blackson,5,90,76,318,DL,71,10,39,21,46,7,21,15,71,78,21,69,77,66,17,77,90,1,0,0,1,28,90,66,94
40,Mario,Edwards Jr,5,97,75,280,DL,76,10,45,25,46,7,21,25,74,80,33,68,68,68,26,88,82,0,1,0,1,27,99,191,80
41,Trevis,Gipson,5,99,75,255,LB,83,18,34,26,45,7,16,12,70,79,20,78,65,79,42,81,90,1,0,0,1,24,80,107,51
42,Alec,Ogletree,5,44,74,235,LB,82,30,60,62,47,34,14,12,65,81,25,93,79,81,57,88,87,0,1,1,1,29,81,153,90
43,Jeremiah,Attaochu,5,50,75,252,LB,83,15,54,40,45,8,39,35,67,77,27,76,70,77,43,75,84,0,0,0,0,28,93,274,81
44,Xavier,Crawford,5,21,71,187,DB,90,59,56,58,32,6,26,26,50,53,29,90,63,88,65,55,83,1,0,0,0,25,66,46,73
45,Teez,Tabor,1,37,72,201,DB,86,58,67,68,34,7,20,17,49,62,35,96,69,82,65,67,90,0,0,1,0,24,76,228,56
46,Marqui,Christian,1,23,71,207,DB,86,45,63,55,30,7,23,19,52,67,26,88,67,86,63,77,88,0,0,1,0,26,93,38,96
47,Christian,Jones,5,57,75,240,LB,79,10,59,48,46,8,14,12,71,83,15,85,71,83,52,83,94,0,0,0,0,30,90,284,97
48,Elijah,Wilkinson,1,70,77,329,OL,66,10,20,20,73,7,25,22,33,37,32,82,81,66,11,35,88,0,0,0,0,26,84,247,75
49,Jesse,James,5,18,79,255,TE,81,55,79,78,58,10,22,20,40,41,20,88,72,71,13,15,96,0,0,1,1,27,77,68,75
50,Joel,Iyiegbuniwe,5,45,73,232,LB,85,37,64,37,45,6,14,12,73,81,24,88,59,80,63,84,81,0,0,1,0,25,91,208,96
51,DeAndre,Houston-Carson,3,36,72,202,DB,86,43,61,58,27,7,20,19,58,70,26,90,67,80,63,74,89,0,0,0,0,28,80,281,52
52,Deon,Bush,1,26,72,200,DB,86,45,62,52,30,12,21,18,46,64,27,88,66,84,61,85,89,0,1,0,0,28,94,257,51
