INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
30,Brandon,Allen,5,8,74,209,QB,76,30,59,22,14,72,21,20,21,24,82,65,61,78,15,11,85,0,0,0,0,29,89,172,94
31,Chris,Evans,5,25,71,211,RB,88,72,82,59,30,14,20,16,27,33,29,84,62,88,15,22,90,0,0,0,1,24,88,192,86
32,Trayveon,Williams,1,32,68,206,RB,89,76,81,61,30,25,13,18,21,26,30,82,69,83,13,21,86,0,0,0,1,24,89,31,83
33,Trent,Taylor,1,11,68,181,WR,86,73,73,79,33,23,13,15,31,35,31,83,61,89,19,46,88,1,0,0,0,28,73,298,88
34,Drew,Sample,1,89,76,258,TE,82,46,73,78,62,13,15,14,47,43,26,84,69,79,20,43,89,1,0,0,0,26,95,42,80
35,Devin,Asiasi,5,86,75,257,TE,81,61,75,78,59,13,17,13,34,33,31,82,54,74,13,26,86,1,0,0,0,25,82,222,66
36,Hakeem,Adeniji,1,77,76,302,OL,67,11,40,15,69,7,17,12,30,36,15,84,72,43,13,42,86,1,0,0,0,24,84,248,72
37,Jackson,Carman,1,79,77,330,OL,58,10,30,15,71,7,22,20,34,28,21,83,68,52,12,22,92,0,1,0,0,22,91,177,57
38,Trey,Hill,5,63,76,335,OL,57,6,29,15,70,6,22,22,21,37,26,83,73,44,12,12,83,0,0,0,1,22,93,242,57
39,Max,Scharping,5,74,78,327,OL,63,6,40,21,72,7,25,25,39,42,30,86,76,62,13,30,89,0,0,1,0,26,79,84,79
40,D'Ante,Smith,3,70,77,294,OL,61,5,35,21,70,8,14,10,29,35,21,82,71,55,12,26,83,0,0,1,0,24,82,77,96
41,Cam,Sample,5,96,75,274,DL,78,15,36,27,46,6,30,30,71,81,27,80,63,71,42,80,88,0,0,1,1,22,65,259,100
42,Jay,Tufele,5,97,74,305,DL,72,21,27,20,48,8,17,12,68,84,23,72,63,59,18,80,86,0,1,0,0,23,72,256,69
43,Josh,Tupou,1,68,75,345,DL,59,10,20,19,48,6,17,11,71,83,14,77,68,54,26,74,88,0,0,0,0,28,94,32,60
44,Zachary,Carter,5,95,76,282,DL,73,19,33,16,46,6,20,14,66,80,22,74,68,72,23,75,92,1,1,0,0,23,94,9,71
45,Joseph,Ossai,5,58,76,253,DL,85,25,57,47,46,6,45,38,66,75,24,75,67,80,49,84,85,0,0,0,1,22,79,201,54
46,Jeffrey,Gunter,1,93,76,256,DL,81,20,35,35,46,6,15,14,63,74,22,75,57,77,43,73,90,0,1,0,0,23,95,99,84
47,Joe,Bachie Jr,5,49,73,235,LB,83,39,61,46,46,7,16,20,66,82,22,85,61,80,53,81,84,0,0,0,0,24,84,214,66
48,Akeem,Davis-Gaither,1,59,74,215,LB,88,38,62,55,38,12,25,19,67,84,30,84,77,86,64,82,85,0,0,0,1,24,92,10,75
49,Jalen,Davis,5,35,70,185,DB,90,52,63,60,34,7,25,25,55,57,30,87,58,83,62,54,86,0,1,0,0,26,83,216,80
50,Daxton,Hill,1,23,72,191,DB,93,55,63,65,35,12,18,15,52,64,22,92,69,96,72,78,93,1,0,0,0,21,90,67,58
51,Brandon,Wilson,1,40,70,200,DB,91,73,78,63,25,21,19,21,45,56,30,85,59,80,64,59,82,1,0,0,1,28,71,209,79
52,Tre,Flowers,3,33,75,203,DB,90,44,60,58,35,6,19,10,56,67,26,89,72,82,75,74,90,0,0,0,0,27,79,78,90
