INDEX,FIRST,LAST,SKIN,NUMBER,Height,Weight,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
32,JK,Dobbins,4,27,70,212,RB,91,78,87,68,48,25,28,22,86,28,26,92,69,87,15,15,89,0,0,1,0,21,88,101,91
33,Justice,Hill,5,43,70,200,RB,90,70,88,67,44,32,19,19,67,45,35,86,69,88,18,11,86,0,0,0,1,22,86,111,98
34,James,Proche II,4,11,71,193,WR,88,72,74,85,41,16,35,24,40,27,14,89,63,82,16,16,92,0,0,1,1,24,73,332,89
35,Nick,Boyle,1,86,76,270,TE,75,39,74,83,71,21,18,22,64,36,23,92,86,78,16,25,91,0,0,1,0,27,77,192,95
36,Toby,Clark,1,80,78,251,TE,79,49,52,75,48,30,20,20,51,38,35,90,68,77,20,20,93,1,0,0,0,25,90,247,95
37,Cesar,Francis,5,82,75,255,TE,73,47,64,71,51,21,18,14,47,42,20,77,67,65,14,25,84,0,0,1,0,24,79,296,78
38,Tyre,Phillips,5,74,77,344,OL,60,13,40,32,66,25,20,20,25,45,20,86,72,48,12,15,77,0,0,0,1,23,73,84,82
39,Ben,Powers,1,77,77,325,OL,68,12,25,12,68,30,22,21,39,32,25,90,68,66,12,32,82,0,0,0,0,25,79,66,94
40,Patrick,Mekari,2,65,76,308,OL,58,23,22,18,66,21,11,31,28,38,33,86,76,60,13,26,89,1,1,0,0,23,80,144,97
41,DJ,Fluker,6,70,77,342,OL,60,13,18,11,78,13,20,20,30,35,17,92,81,59,17,34,85,0,0,1,1,29,76,109,87
42,Justin,Madubuike,6,92,75,293,DL,78,27,10,26,23,28,20,23,73,79,23,91,71,72,29,79,80,1,1,0,1,22,82,47,99
43,Justin,Ellis,5,71,74,350,DL,69,29,10,31,8,19,32,19,73,82,26,88,71,61,31,74,67,1,0,0,0,29,78,40,80
44,Jihad,Ward,4,53,77,287,DL,69,13,40,34,22,18,19,15,64,81,25,87,74,68,36,83,75,1,1,1,0,26,83,139,99
45,Tyus,Bowser,5,54,75,242,LB,84,35,55,59,23,22,25,25,60,79,34,88,75,82,49,78,84,1,0,1,1,25,74,14,79
46,Otaro,Alaka,5,50,75,239,LB,80,33,48,53,14,18,26,17,71,81,19,87,55,81,52,80,85,0,0,0,0,24,81,26,85
47,Chris,Board,5,49,74,229,LB,86,23,40,55,36,40,20,19,60,80,34,88,60,88,58,76,89,1,0,0,1,25,87,130,76
48,Chris,Tyler,5,6,76,275,LB,46,22,45,40,38,16,15,21,85,50,19,75,53,57,45,81,87,0,0,0,0,37,68,160,87
49,Anthony,Levine Sr,5,41,71,207,DB,84,38,39,51,15,28,12,35,52,66,30,88,76,87,78,67,85,0,0,0,1,33,77,3,79
50,Anthony,Averett,5,23,71,178,DB,93,20,64,61,25,30,20,15,42,47,30,92,56,85,68,45,87,0,0,1,1,25,77,234,91
51,Arthur,Becker,5,2,71,200,DB,79,16,60,36,7,19,22,24,32,47,30,73,69,71,58,50,95,0,0,0,1,34,80,265,77
52,Guillermo,Hart,5,1,71,203,DB,75,6,59,42,27,20,26,21,45,47,22,92,58,99,51,47,98,1,0,0,1,26,79,259,96
