INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
42,Kevin,Dodd,5,93,77,277,DL,76,21,25,29,18,18,1,4,78,69,10,73,56,76,29,74,89,0,0,0,0,26,90,293,52
43,Kevin,Byard,5,20,71,216,DB,90,23,52,56,15,21,27,24,59,79,13,93,56,89,69,73,86,0,1,0,1,31,75,307,78
44,Austin,Johnson,5,94,76,314,DL,57,19,17,12,29,23,22,26,79,84,20,70,56,63,18,72,78,1,0,1,1,28,85,181,98
45,Daimion,Stafford,5,39,73,218,DB,86,48,60,59,45,23,19,22,58,74,21,92,58,82,73,67,85,1,1,0,1,26,87,259,77
46,David,Cobb,5,44,71,229,RB,84,77,87,62,45,21,15,14,37,40,27,90,62,77,13,27,85,0,0,0,1,27,85,15,55
47,Angelo,Blackson,5,95,76,318,DL,73,18,39,35,45,24,21,15,76,82,21,90,53,66,18,77,73,0,0,0,0,22,82,15,96
48,Tajae,Sharpe,5,87,74,194,WR,87,70,53,76,42,23,10,21,40,22,19,83,50,83,16,16,90,0,0,0,0,33,77,186,79
49,Sebastian,Tretola,3,79,76,314,OL,56,37,33,37,86,29,27,12,30,12,10,79,58,58,13,27,84,0,0,1,0,25,84,121,94
50,LeShaun,Sims,5,36,72,203,DB,89,27,58,57,24,10,27,10,43,67,25,85,52,89,76,54,80,1,0,0,0,28,88,37,62
51,Jeremiah,Poutasi,5,72,77,335,OL,62,16,40,25,75,24,20,24,30,35,21,92,73,49,14,20,69,0,0,0,0,26,94,169,75
52,Beau,Brinkley,1,48,76,248,OL,74,45,69,58,68,25,19,26,58,60,25,92,45,70,27,49,76,1,0,0,0,33,76,314,68
