INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
38,Will,Clapp,3,64,77,311,OL,59,14,29,18,68,7,19,14,19,26,14,84,70,55,10,20,89,1,1,1,0,23,76,289,55
39,Nick,Easton,5,62,75,303,OL,67,5,40,18,70,7,15,14,36,42,15,86,81,67,10,37,91,0,0,1,1,28,75,44,77
40,James,Hurst,1,74,77,310,OL,52,8,64,27,72,6,22,21,39,41,30,76,83,66,14,20,87,0,0,1,1,28,67,108,67
41,Carl,Granderson,3,96,77,261,DL,79,26,29,32,45,6,18,14,63,74,24,72,64,73,36,74,84,1,0,0,0,23,85,53,94
42,Malcom,Brown,5,90,74,320,DL,70,10,40,37,49,7,11,11,77,83,10,63,77,61,24,75,92,1,0,0,1,26,91,77,96
43,Marcus,Davenport,5,92,78,265,DL,85,30,31,19,45,8,18,16,77,83,23,79,81,76,37,78,87,0,1,1,0,23,77,7,50
44,Kaden,Elliss,5,55,74,240,LB,82,33,65,50,45,43,19,15,65,77,66,89,57,87,55,84,86,0,1,1,0,25,99,64,65
45,Alex,Anzalone,3,47,75,241,LB,85,12,47,42,47,8,28,18,71,82,25,86,76,84,68,83,78,1,0,0,0,25,94,285,88
46,Ken,Crawley,3,25,73,180,DB,91,59,56,57,32,6,26,26,49,58,29,92,66,88,70,62,90,0,0,1,0,27,87,11,81
47,Malcolm,Jenkins,5,27,72,204,DB,86,35,58,66,35,7,22,19,65,74,21,97,83,90,75,81,97,1,0,1,1,32,77,190,55
48,P.J.,Williams,1,26,72,196,DB,89,52,61,60,34,8,20,20,59,69,39,88,70,83,72,74,90,0,0,0,1,27,89,167,82
49,Blake,Gillikin,5,4,74,196,P,74,10,30,21,9,20,94,72,23,26,38,81,52,64,17,12,85,1,0,1,1,22,95,95,56
50,D.J.,Swearinger Sr,1,36,70,205,DB,85,25,64,66,37,12,20,15,60,72,34,93,68,89,74,93,93,0,1,1,1,29,95,44,94
51,Adam,Trautman,5,82,77,255,TE,80,63,76,80,62,53,27,20,31,33,65,79,60,88,16,31,92,0,0,1,1,23,98,257,89
52,Johnson,Bademosi,5,29,72,219,DB,88,47,71,52,34,12,38,29,55,65,42,85,68,87,70,66,87,1,0,1,0,30,95,41,86
