INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
27,Zachary,Price,5,31,72,188,DB,88,53,55,70,45,25,15,15,41,62,25,89,75,92,76,64,92,1,1,0,1,25,84,184,81
28,Al,Del Greco,1,3,72,198,K,62,17,40,12,20,12,90,88,10,33,29,92,85,60,12,12,88,0,1,1,1,29,75,50,73
29,Greg,Montgomery,1,9,74,237,P,60,12,40,28,24,50,88,84,18,18,57,85,82,52,17,12,94,0,0,1,1,27,98,288,57
30,Lamar,Lathon,5,57,77,266,LB,87,53,58,47,45,33,21,20,95,78,35,76,75,86,55,93,74,1,1,0,0,24,79,210,58
31,Eric,Fairs,1,51,73,252,LB,84,47,60,54,45,35,32,29,84,83,25,86,66,73,60,79,97,0,0,0,1,26,92,115,85
32,Rick,Graf,1,93,75,249,LB,79,46,65,58,45,10,12,10,78,76,14,92,62,70,64,80,87,1,0,0,0,34,78,76,98
33,Cody,Carlson,1,14,75,228,QB,74,33,64,40,15,77,15,22,15,14,91,89,75,71,13,10,95,1,1,0,0,24,71,96,62
34,Nathan,Cook,5,30,70,209,RB,86,78,83,73,54,30,25,25,30,33,35,91,67,84,14,15,85,0,0,0,1,26,89,156,62
35,Darryl,Lewis,5,29,72,191,DB,86,61,65,67,45,35,10,11,45,54,27,83,69,90,78,45,91,1,0,1,1,25,88,113,50
36,Alex,Johnson,1,86,73,256,RB,80,67,77,72,72,32,19,19,33,55,35,95,68,69,18,65,85,0,0,0,1,28,93,196,98
37,Steve,Jackson,5,24,69,179,DB,88,57,66,64,45,24,19,17,49,47,25,88,72,89,77,35,91,1,1,1,0,26,80,94,77
38,Herbie,Anderson,5,22,70,210,DB,86,57,65,59,45,25,25,21,67,73,25,94,61,78,76,80,88,0,0,0,1,25,95,330,75
39,Tony,Jones,5,82,73,201,WR,91,60,78,78,23,84,36,13,40,39,89,79,54,93,16,16,91,1,1,1,1,23,82,328,86
40,Reggie,Slack,5,3,76,228,QB,73,49,64,25,15,73,15,18,19,19,94,90,54,62,16,12,90,1,0,1,1,24,78,148,72
41,Jeff,Alm,1,70,79,305,OL,64,15,55,45,78,24,20,21,25,40,17,94,74,58,12,15,85,0,0,0,0,28,87,228,57
42,Lee,Williams,5,97,74,289,DL,76,11,40,52,45,11,15,14,77,72,10,76,60,65,21,72,80,1,0,0,0,28,76,199,85
43,John,Flanner,1,55,77,315,OL,64,11,40,22,80,20,22,20,25,45,22,90,71,52,11,35,87,0,0,0,0,30,72,192,73
44,Mike,Munchak,1,63,76,307,OL,70,15,40,35,75,24,17,35,25,31,19,94,71,68,16,35,89,0,0,0,1,31,99,287,73
45,Patrick,Bell,5,35,70,192,RB,94,69,72,74,35,29,28,26,28,20,21,70,57,87,15,21,90,0,1,0,0,25,89,289,76
46,Glenn,Montgomery,5,94,74,300,DL,66,22,42,35,45,19,20,15,82,78,36,90,51,51,20,75,75,1,0,0,0,37,74,250,61
47,Leonard,Harris,5,83,78,254,TE,74,62,73,74,65,30,33,35,54,50,30,92,64,81,14,20,86,1,0,1,0,26,85,313,79
48,Willis,Peguese,5,72,77,308,OL,56,19,45,25,77,28,15,28,25,35,17,95,69,49,10,25,85,1,1,0,0,30,80,123,50
49,Jeff,Weeks,1,46,70,246,OL,69,28,65,64,68,35,29,18,66,65,40,90,74,69,30,67,75,1,0,1,0,25,80,103,50
50,Kevin,Donnalley,1,65,76,301,OL,70,11,22,24,78,21,21,22,18,25,15,90,53,57,20,24,86,0,1,1,1,31,78,201,95
51,Gary,Brown,5,33,71,249,RB,74,64,66,59,63,27,26,14,38,46,26,89,57,63,15,38,72,1,0,1,0,22,77,160,85
52,Shawn,Jefferson,5,19,76,235,TE,66,69,69,76,59,12,20,14,46,31,34,81,56,72,15,23,83,0,1,1,0,28,88,218,63
