INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
23,Lamarcus,Joyner,5,29,68,185,DB,87,61,64,65,35,9,15,14,55,69,29,88,76,83,81,82,87,1,1,0,0,31,79,106,99
24,Jordan,Whitehead,5,3,70,198,DB,85,50,65,63,37,8,13,11,56,67,24,92,82,81,73,89,88,1,0,0,0,25,70,185,55
25,Bryce,Hall,5,37,73,202,DB,88,48,64,69,35,7,15,14,53,71,35,97,80,86,77,57,90,1,1,1,1,24,92,311,74
26,Sauce,Gardner,5,1,75,195,DB,92,61,64,67,35,6,17,16,55,62,27,90,73,89,75,60,92,0,1,1,1,22,73,104,77
27,Michael,Carter II,5,30,70,184,DB,93,39,54,59,32,6,18,17,47,58,27,92,68,87,70,45,89,0,0,0,1,23,79,121,70
28,Greg,Zuerlein,1,6,72,191,K,72,9,39,19,13,25,96,78,13,23,28,85,62,61,12,12,95,0,1,0,1,34,82,6,79
29,Braden,Mann,1,7,71,198,P,78,20,25,17,22,15,94,79,26,44,28,87,56,79,25,12,86,0,1,0,0,24,92,219,59
30,Joe,Flacco,5,19,78,245,QB,70,41,59,17,19,77,25,24,24,29,89,75,67,65,17,12,93,1,0,0,1,37,84,93,99
31,Mike,White,5,5,77,218,QB,69,22,57,21,18,72,18,15,22,26,83,74,63,70,14,12,92,0,1,0,1,27,99,43,80
32,Michael,Carter,1,32,68,201,RB,88,78,91,58,33,29,20,16,24,27,39,87,75,89,13,22,88,0,0,1,1,23,85,72,60
33,Ty,Johnson,5,25,71,210,RB,92,72,87,53,29,14,13,16,24,31,23,85,71,86,13,28,90,0,0,0,1,24,81,277,53
34,Jeff,Smith,5,16,73,195,WR,93,68,72,77,27,49,18,16,29,28,54,78,67,88,20,22,88,1,1,0,0,25,75,231,68
35,Tyler,Conklin,1,83,75,254,TE,82,69,74,85,57,13,19,17,24,28,30,91,78,80,16,27,94,0,0,1,1,27,91,94,59
36,Jeremy,Ruckert,5,89,78,251,TE,82,57,76,78,61,16,28,24,36,37,30,84,68,74,14,42,92,1,1,1,0,22,91,289,79
37,Conor,McDermott,5,69,80,310,OL,66,6,21,42,65,7,16,26,18,17,33,83,65,66,12,20,79,0,0,1,0,29,80,263,76
38,Dru,Samia,5,63,77,305,OL,63,8,43,20,69,8,20,20,28,38,21,81,60,60,13,25,82,0,0,1,0,25,80,144,73
39,Dan,Feeney,1,67,76,310,OL,63,8,23,24,71,6,24,22,37,34,27,83,82,66,16,38,93,0,0,0,1,28,86,164,70
40,Nate,Herbig,3,65,76,334,OL,59,8,34,17,68,6,14,11,14,14,16,84,79,54,14,20,88,0,0,0,0,24,71,164,93
41,George,Fant,5,76,77,322,OL,76,38,61,71,78,7,15,11,55,55,13,87,84,75,12,63,88,1,0,0,1,30,83,327,74
42,Jermaine,Johnson II,5,52,77,260,DL,85,28,44,33,46,6,17,15,77,83,21,80,66,83,37,84,94,1,0,0,0,23,83,132,98
43,Jacob,Martin,1,54,74,242,DL,86,22,50,35,44,6,17,11,67,75,23,82,73,82,40,78,91,0,0,1,0,26,85,28,97
44,Solomon,Thomas,1,94,75,256,DL,81,10,40,27,46,8,16,11,73,81,18,79,71,79,36,81,91,0,1,0,0,27,67,30,89
45,Nathan,Shepherd,5,97,76,315,DL,70,24,36,29,46,8,16,12,68,77,30,77,70,72,24,78,90,0,1,0,0,28,87,281,89
46,Bryce,Huff,1,47,75,255,DL,83,10,40,30,44,7,15,16,62,79,28,75,77,80,43,80,86,0,0,1,0,24,93,107,78
47,Vinny,Curry,5,99,75,279,DL,78,10,40,19,45,8,15,24,75,76,28,74,77,78,25,81,84,1,0,0,0,34,66,306,85
48,Marcell,Harris,1,36,72,208,LB,85,40,60,58,36,8,17,14,53,72,35,88,68,81,70,85,87,0,0,1,1,28,87,80,60
49,Brandin,Echols,5,26,70,175,DB,93,45,62,55,32,15,21,16,43,55,32,92,63,89,65,47,87,1,0,0,0,24,91,150,57
50,Justin,Hardee Sr,5,34,73,200,DB,91,62,71,69,33,13,20,20,57,57,25,84,57,83,64,60,85,0,0,1,0,28,91,198,62
51,Ashtyn,Davis,5,21,73,202,DB,92,61,64,64,33,8,18,17,52,68,37,90,73,90,71,82,85,0,1,0,0,25,79,308,92
52,Tony,Adams,5,22,72,205,DB,90,51,59,54,35,13,15,11,45,57,25,85,52,84,64,77,86,0,0,1,0,23,80,325,78
