INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
39,Corey,Levin,5,62,76,307,OL,67,12,22,25,69,6,21,23,28,32,16,89,62,66,17,36,81,1,0,0,1,26,90,66,94
40,Lachavious,Simmons,5,73,77,315,OL,62,7,24,28,68,6,20,16,35,37,26,87,58,56,13,40,83,0,1,0,1,23,99,191,80
41,Jason,Spriggs,5,78,78,301,OL,74,9,32,26,68,6,20,17,27,31,22,90,74,64,12,36,87,1,0,0,1,26,80,107,51
42,Roy,Robertson-Harris,5,95,77,292,DL,77,16,21,40,33,6,30,30,70,80,34,87,77,73,37,76,74,0,1,1,1,27,81,153,90
43,John,Jenkins,5,90,75,327,DL,63,10,40,30,41,6,23,17,66,79,25,87,72,58,12,81,67,0,0,0,0,31,93,274,81
44,Isaiah,Irving,5,47,75,254,LB,77,16,31,44,35,6,20,19,63,79,22,87,55,82,60,76,76,1,0,0,0,26,66,46,73
45,Trevis,Gipson,1,99,75,253,LB,83,18,34,37,34,6,16,12,68,79,20,90,59,79,42,81,78,0,0,1,0,23,76,228,56
46,Danny,Trevathan,1,59,72,237,LB,80,10,45,73,37,6,37,30,71,90,20,85,90,80,71,82,92,0,0,1,0,30,93,38,96
47,Joel,Iyiegbuniwe,5,45,73,226,LB,85,37,64,47,38,6,14,12,73,81,24,81,59,80,63,84,88,0,0,0,0,24,90,284,97
48,Barkevious,Mingo,1,50,77,235,LB,85,45,55,53,36,6,19,14,60,81,25,90,66,83,63,82,83,0,0,0,0,29,84,247,75
49,Devante,Bond,5,53,73,236,LB,82,15,32,46,33,6,25,24,62,77,27,87,68,81,46,68,83,0,0,1,1,27,77,68,75
50,Kevin,Toliver,5,22,74,199,DB,89,49,65,61,25,10,20,14,54,57,35,81,60,88,67,56,89,0,0,1,0,24,91,208,96
51,Xavier,Crawford,3,35,71,187,DB,90,59,56,58,22,6,26,26,50,53,29,83,63,88,64,55,90,0,0,0,0,24,80,281,52
52,Deon,Bush,1,26,72,200,DB,87,45,62,64,17,11,21,18,46,66,27,89,64,85,60,85,88,0,1,0,0,27,94,257,51
