INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
42,Hjalte,Froholdt,1,72,77,310,OL,66,14,30,32,69,6,30,20,42,44,10,79,63,68,11,30,89,0,0,0,0,26,70,168,89
43,Chris,Hubbard,1,74,76,295,OL,68,6,45,22,72,6,25,25,20,34,30,82,77,63,13,20,82,1,0,0,0,31,68,77,52
44,Chase,Winovich,5,69,75,250,DL,85,34,57,48,47,32,21,16,73,79,51,74,72,83,45,79,86,1,0,0,0,27,86,10,66
45,Stephen,Weatherly,5,91,77,265,DL,81,32,42,25,45,6,20,20,64,80,20,82,74,77,40,79,85,0,0,0,0,28,68,284,80
46,Tommy,Togiai,5,93,74,300,DL,72,17,26,17,47,7,17,17,71,81,23,73,53,73,15,83,88,0,0,1,0,22,95,74,80
47,Perrion,Winfrey,5,97,76,290,DL,76,25,26,17,46,10,14,13,72,77,20,78,68,59,22,84,90,1,0,0,0,22,83,49,76
48,Alex,Wright,5,94,77,271,DL,79,30,44,40,46,6,15,15,76,79,15,73,64,70,26,76,88,0,0,0,1,21,77,332,51
49,Tony,Fields II,5,42,73,222,LB,84,31,59,56,44,7,19,19,62,75,25,83,71,79,54,84,89,0,1,0,1,23,83,171,82
50,A.J.,Green,3,38,74,198,DB,85,39,54,59,27,7,18,17,42,58,27,88,70,81,70,52,90,0,0,0,1,24,85,111,61
51,Richard,LeCounte III,5,39,71,196,DB,81,49,62,66,37,35,21,17,53,58,42,87,73,80,65,79,85,0,0,0,0,23,68,317,52
52,Ronnie,Harrison Jr,5,33,75,214,DB,86,44,69,61,36,8,14,11,61,75,23,89,74,84,74,89,87,1,0,0,0,25,86,219,95
