INDEX,FIRST,LAST,SKIN,NUMBER,HEIGHT,WEIGHT,POS,SPEED,TLK BRK,FUMBLE,CATCH,BLKING,THR ACC,KCK PWR,KCK ACC,BLK BRK,TACKLE,THR PWR,FITNESS,AWARE,AGIL,COVER,HIT PWR,ENDUR,VISOR,SLEEVES,BANDS,WRAPS,AGE,POTENTIAL,PORTRAIT,DISCIPLINE
18,Brennan,Scarlett,1,57,76,260,LB,80,10,32,50,34,10,37,16,77,79,27,76,75,74,54,80,79,0,1,1,1,27,82,132,66
19,Benardrick,McKinney,5,55,76,260,LB,83,10,54,55,38,6,20,20,84,88,25,94,84,79,58,89,86,1,0,0,0,27,94,206,76
20,Zach,Cunningham,5,41,75,237,LB,83,22,51,59,34,6,20,20,76,80,25,91,82,82,61,78,91,1,1,1,1,25,80,149,56
21,Whitney,Mercilus,5,59,76,258,LB,81,34,49,57,38,6,25,15,78,83,20,95,85,79,59,85,86,1,0,1,0,30,96,138,57
22,Bradley,Roby,5,21,71,194,DB,91,65,55,68,28,6,11,12,54,53,15,87,80,91,80,72,92,0,1,0,1,28,76,264,51
23,Gareon,Conley,5,22,72,195,DB,91,53,61,67,27,6,15,14,49,59,27,86,76,90,74,52,91,0,0,0,0,25,91,105,74
24,Jaylen,Watkins,5,27,71,194,DB,89,59,65,60,26,6,32,31,58,64,30,88,71,81,71,66,92,0,0,1,0,28,81,16,61
25,Justin,Reid,5,20,73,202,DB,92,24,63,70,30,11,18,13,61,74,26,94,81,91,81,76,91,0,0,0,0,23,75,125,97
26,Vernon,Hargreaves,5,26,70,205,DB,89,71,70,75,14,6,18,17,53,65,27,84,68,92,72,54,91,1,1,0,1,25,76,70,92
27,Lonnie,Johnson,5,32,74,210,DB,89,43,64,63,29,13,15,13,49,55,29,88,70,87,69,71,89,1,1,0,1,24,84,184,51
28,Ka'imi,Fairbairn,1,7,72,183,K,79,15,45,37,17,30,94,80,13,35,39,83,56,64,17,17,89,0,1,1,1,26,75,50,72
29,Bryan,Anger,1,9,75,205,P,70,26,60,65,20,28,95,80,17,34,50,97,54,70,18,22,85,0,0,1,1,31,98,288,62
30,A.J.,McCarron,5,2,75,215,QB,73,43,66,35,11,77,15,12,21,20,81,93,69,73,12,12,72,1,1,0,0,29,79,210,66
31,Alex,McGough,1,3,75,214,QB,84,45,49,20,13,69,17,12,23,24,81,92,57,77,13,13,70,0,0,0,1,24,92,115,91
32,Karan,Higdon,1,24,70,202,RB,89,77,89,60,37,18,18,15,23,29,29,86,55,87,13,22,83,1,0,0,0,23,78,76,99
33,Buddy,Howell,1,38,73,215,RB,87,76,80,62,44,16,17,15,35,35,35,84,59,82,21,35,77,1,1,0,0,24,71,96,94
34,DeAndre,Carter,5,14,68,190,WR,91,64,68,80,31,12,13,15,35,35,31,88,73,93,19,25,77,0,0,0,1,27,89,156,77
35,Chad,Hansen,5,17,74,202,WR,89,73,75,84,43,14,17,17,29,28,25,87,55,90,16,30,78,1,0,1,1,25,88,113,64
36,Jordan,Akins,1,88,76,243,TE,83,69,72,80,59,28,18,12,25,28,45,84,75,74,13,15,83,0,0,0,1,28,93,196,77
37,Jordan,Thomas,5,83,77,277,TE,81,62,72,80,52,10,17,14,25,23,19,87,78,74,15,12,79,1,1,1,0,24,80,94,50
38,Brent,Qvale,5,76,79,315,OL,65,5,40,25,68,6,18,28,30,44,35,87,68,68,23,37,84,0,0,0,1,29,95,330,55
39,Senio,Kelemete,5,64,75,300,OL,63,5,39,29,66,6,13,13,59,67,14,84,73,65,12,65,79,1,1,1,1,30,69,262,72
40,Greg,Mancz,5,65,76,302,OL,68,5,22,24,69,6,21,22,18,25,15,90,65,59,19,24,86,1,1,1,1,28,82,328,60
41,Roderick,Johnson,1,63,78,306,OL,76,14,23,27,69,6,23,17,37,36,25,90,63,58,12,41,87,1,0,1,1,24,78,148,54
42,Carlos,Watkins,1,91,75,297,DL,74,15,39,45,34,6,15,15,66,76,16,91,71,67,28,78,72,1,0,0,1,26,75,328,59
43,Angelo,Blackson,1,97,76,318,DL,72,10,39,29,36,6,21,15,71,82,21,90,73,66,17,77,69,0,0,0,0,27,87,228,55
44,Jacob,Martin,5,54,74,242,LB,86,22,50,48,35,6,17,11,60,78,23,90,67,82,40,78,76,1,0,0,0,24,76,199,71
45,Dylan,Cole,5,51,72,237,LB,85,39,53,57,35,6,22,29,63,80,25,84,71,84,68,82,87,0,1,0,0,26,89,289,79
46,Duke,Ejiofor,5,53,76,255,LB,78,29,52,48,35,6,16,12,75,78,20,86,69,80,47,80,73,1,0,0,0,25,74,250,57
47,Phillip,Gaines,1,29,72,193,DB,91,50,62,64,29,6,10,11,52,46,27,83,67,92,66,40,92,1,0,1,0,29,85,313,100
48,Keion,Crossen,3,35,70,185,DB,95,47,55,55,28,30,17,12,53,57,52,89,58,93,66,65,88,1,1,0,0,24,80,123,77
49,John,Reid,1,34,70,187,DB,89,49,63,66,19,6,15,11,49,58,25,85,63,90,65,52,91,1,0,1,0,24,80,103,81
50,Cornell,Armstrong,1,30,72,185,DB,91,48,59,64,29,6,14,11,48,58,21,87,52,83,60,64,88,0,1,1,1,24,78,201,64
51,Michael,Thomas,3,28,71,193,DB,85,39,64,67,30,6,25,25,63,67,40,90,72,84,71,67,86,1,0,1,0,30,77,160,99
52,Shalom,Luani,5,42,72,205,DB,87,48,69,74,28,6,26,26,52,64,36,89,65,88,58,83,91,0,1,1,0,26,88,218,62
